YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,METRIC,TARGET,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
201706,2017-06-16,12472,37,25013,5,37,28,25,3,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-18,12472,36,25324,5,35,32,28,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-19,12472,34,25478,3,31,25,19,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-20,12472,39,25301,5,37,33,28,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-22,12472,32,24024,4,31,24,20,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-23,12472,32,25053,4,30,23,16,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-25,12472,32,25840,6,31,27,22,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-27,12472,36,25414,6,33,28,23,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-29,12472,40,24290,6,38,28,23,2,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-30,12472,36,25683,5,36,32,22,1,AHT,780,2017-05-01,2020-12-31,201700128,"Harrison, Harold",201700011,"Winnerson, Aceona",Williamburg
201706,2017-06-02,12473,30,25472,5,27,18,14,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12473,35,24988,7,33,27,19,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12473,30,25897,5,26,21,16,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12473,31,24040,7,29,22,18,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12473,33,24129,6,32,24,17,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12473,35,24060,8,30,22,14,4,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12473,31,25693,7,30,21,13,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12473,33,25101,5,32,21,13,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12473,36,25313,8,36,30,23,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12473,32,24120,5,30,20,13,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12473,35,24466,7,32,25,17,4,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12473,36,24686,9,33,24,14,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12473,33,25323,7,31,20,12,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12473,34,24609,5,33,23,16,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12473,30,25961,5,26,18,12,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12473,33,25796,5,30,23,18,3,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12473,35,25364,8,30,21,15,4,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12473,35,24167,7,34,27,19,4,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12473,32,25818,8,31,26,20,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12473,35,24356,7,34,24,17,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12473,33,25987,5,28,23,14,2,AHT,780,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12474,35,25522,7,35,24,17,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12474,31,25292,7,28,23,18,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12474,31,25598,8,28,19,12,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12474,33,25196,5,29,20,13,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12474,30,24354,6,27,20,15,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12474,36,25146,6,33,23,15,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12474,33,24827,8,28,20,16,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12474,36,24764,7,34,22,17,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12474,31,24296,7,27,22,13,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12474,33,24794,7,33,22,16,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12474,35,25235,9,32,23,18,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12474,36,25762,8,32,21,14,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12474,31,25994,6,31,24,15,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12474,30,25074,6,27,20,14,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12474,35,24828,5,30,25,18,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12474,33,25692,6,28,19,12,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12474,34,25550,8,29,21,16,3,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12474,31,24417,6,29,22,13,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12474,36,25003,9,33,24,16,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12474,34,24712,6,32,24,17,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12474,33,25948,6,31,21,15,2,AHT,780,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12475,31,24940,5,29,19,15,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12475,31,24210,7,26,19,15,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12475,35,24827,6,31,26,17,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12475,36,24484,5,35,26,18,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12475,35,24753,7,32,27,17,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12475,31,25656,6,31,21,13,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12475,31,24715,6,28,22,14,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12475,31,25423,5,30,24,15,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12475,36,24086,9,35,30,22,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12475,32,24180,6,27,22,15,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12475,35,24522,7,34,28,17,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12475,30,24547,5,30,24,17,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12475,31,24574,7,30,20,15,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12475,36,25109,9,32,27,19,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12475,33,25290,5,29,21,15,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12475,34,25909,7,32,27,18,3,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12475,32,24173,5,28,19,13,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12475,33,24192,5,28,18,14,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12475,31,24551,6,28,23,17,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12475,30,24258,7,26,22,15,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12475,34,24058,8,34,29,19,2,AHT,780,2017-05-01,2020-12-31,201700131,"Kippers, Kat",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12476,31,25854,7,31,23,18,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12476,32,25276,7,31,23,17,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12476,34,25985,8,31,20,16,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12476,32,25331,6,28,20,16,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12476,36,25456,5,31,25,17,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12476,36,25151,8,34,28,20,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12476,35,24305,7,34,29,22,4,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12476,33,24978,8,28,22,14,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12476,31,24266,6,26,18,14,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12476,31,25638,6,29,24,18,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12476,31,24278,7,29,23,16,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12476,35,24538,7,30,25,16,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12476,34,25248,7,33,22,17,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12476,31,24208,6,31,23,18,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12476,36,25435,8,36,30,20,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12476,34,25948,5,33,28,20,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12476,36,25665,6,32,23,17,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12476,32,24392,7,31,20,13,3,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12476,34,25072,6,33,22,14,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12476,31,25362,7,31,26,16,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12476,32,24637,6,30,26,18,2,AHT,780,2017-05-01,2020-12-31,201700132,"Lipp, Larry",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12477,35,25104,5,32,26,19,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12477,36,24231,8,34,26,16,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12477,36,25864,9,31,24,14,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12477,32,25384,7,28,18,13,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12477,33,24569,8,31,25,18,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12477,34,24261,8,29,24,16,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12477,34,24749,5,29,23,17,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12477,30,24600,5,26,19,12,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12477,30,25088,6,26,21,17,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12477,34,24860,9,32,24,18,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12477,36,25556,6,36,27,22,4,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12477,35,24230,9,31,24,19,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12477,35,24525,6,34,23,16,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12477,30,25999,5,27,19,12,3,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12477,34,25384,7,33,25,16,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12477,34,24301,7,33,27,18,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12477,34,25426,6,29,20,12,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12477,35,24592,7,31,23,16,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12477,31,25783,5,29,23,15,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12477,30,24847,7,26,17,12,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12477,33,25009,7,29,20,13,2,AHT,780,2017-05-01,2020-12-31,201700133,"Myers, Matt",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12478,35,25651,8,31,21,14,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12478,33,25034,5,31,26,17,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12478,32,24881,6,29,23,17,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12478,35,25535,7,32,26,18,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12478,33,24258,7,29,23,15,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12478,31,25906,6,27,20,15,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12478,33,24722,8,28,22,16,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12478,30,24351,7,26,21,17,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12478,35,25524,6,32,25,15,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12478,34,25650,7,29,22,18,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12478,36,25345,6,32,24,16,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12478,33,24803,7,29,21,14,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12478,34,24801,7,30,25,17,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12478,33,25280,7,31,26,20,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12478,31,24942,7,30,23,18,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12478,31,24216,7,29,21,17,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12478,36,24439,9,32,21,14,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12478,30,25676,6,26,17,10,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12478,34,25380,6,34,22,15,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12478,34,24119,8,31,26,19,2,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12478,36,25163,5,36,27,18,3,AHT,780,2017-05-01,2020-12-31,201700134,"Nichols, Nana",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12479,30,24910,7,30,23,14,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12479,33,24618,8,28,21,15,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12479,35,24061,8,34,27,16,4,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12479,35,24199,7,33,26,19,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12479,32,25232,7,28,22,16,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-09,12479,35,25156,7,33,28,19,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12479,33,25032,8,33,26,16,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12479,31,25601,6,31,24,16,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12479,32,24521,5,32,22,17,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12479,31,25379,5,29,24,15,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12479,35,24439,7,31,24,19,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-17,12479,31,25658,7,29,21,14,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-19,12479,34,24894,9,32,24,15,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-20,12479,32,24094,7,28,23,17,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-21,12479,33,24263,6,32,22,16,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-23,12479,31,24889,6,28,21,16,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-24,12479,32,25947,7,32,23,18,3,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-26,12479,31,25916,6,27,20,14,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-27,12479,30,24035,7,27,18,11,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-28,12479,31,24811,6,30,23,16,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-30,12479,33,24581,7,31,24,15,2,AHT,780,2017-05-01,2020-12-31,201700135,"Ohlson, Octavius",201700012,"Jimson, Bill",Williamburg
201706,2017-06-02,12480,35,25382,6,34,29,19,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-03,12480,36,25225,6,31,24,14,4,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-05,12480,31,25985,7,26,17,13,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-06,12480,34,25768,6,32,26,18,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-07,12480,33,25329,6,29,25,19,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-10,12480,30,24653,7,26,20,16,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-12,12480,30,24575,6,29,22,16,2,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-13,12480,33,24136,8,31,24,16,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-14,12480,34,25106,5,32,24,16,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
201706,2017-06-16,12480,36,24333,8,35,30,23,3,AHT,780,2017-05-01,2017-07-15,201700136,"Pulaski, Peter",201700012,"Jimson, Bill",Williamburg
